,exp,data type,label,time,data
10061,UMSTBG,behavior,tread,106.3,0
10062,UMSTBG,behavior,tread,106.4,0
10063,UMSTBG,behavior,tread,106.5,0
10064,UMSTBG,behavior,tread,106.6,0
10065,UMSTBG,behavior,tread,106.7,0
10066,UMSTBG,behavior,tread,106.8,0
10067,UMSTBG,behavior,tread,106.9,0
10068,UMSTBG,behavior,tread,107,0
10069,UMSTBG,behavior,tread,107.1,0
10070,UMSTBG,behavior,tread,107.2,0
10071,UMSTBG,behavior,tread,107.3,0
10072,UMSTBG,behavior,tread,107.4,0
10073,UMSTBG,behavior,tread,107.5,0
10074,UMSTBG,behavior,tread,107.6,0
10075,UMSTBG,behavior,tread,107.7,0
10076,UMSTBG,behavior,tread,107.8,0
10077,UMSTBG,behavior,tread,107.9,0
10078,UMSTBG,behavior,tread,108,0
10079,UMSTBG,behavior,tread,108.1,0
10080,UMSTBG,behavior,tread,108.2,0
10081,UMSTBG,behavior,tread,108.3,0
10082,UMSTBG,behavior,tread,108.4,0
10083,UMSTBG,behavior,tread,108.5,0
10084,UMSTBG,behavior,tread,108.6,0
10085,UMSTBG,behavior,tread,108.7,0
10086,UMSTBG,behavior,tread,108.8,0
10087,UMSTBG,behavior,tread,108.9,0
10088,UMSTBG,behavior,tread,109,0
10089,UMSTBG,behavior,tread,109.1,0
10090,UMSTBG,behavior,tread,109.2,0
10091,UMSTBG,behavior,tread,109.3,0
10092,UMSTBG,behavior,tread,109.4,0
10093,UMSTBG,behavior,tread,109.5,0
10094,UMSTBG,behavior,tread,109.6,0
10095,UMSTBG,behavior,tread,109.7,0
10096,UMSTBG,behavior,tread,109.8,0
10097,UMSTBG,behavior,tread,109.9,0
10098,UMSTBG,behavior,tread,110,0
10099,UMSTBG,behavior,tread,110.1,0
10100,UMSTBG,behavior,tread,110.2,0
10101,UMSTBG,behavior,tread,110.3,0
10102,UMSTBG,behavior,tread,110.4,0
10103,UMSTBG,behavior,tread,110.5,0
10104,UMSTBG,behavior,tread,110.6,0
10105,UMSTBG,behavior,tread,110.7,0
10106,UMSTBG,behavior,tread,110.8,0
10107,UMSTBG,behavior,tread,110.9,0
10108,UMSTBG,behavior,tread,111,0
10109,UMSTBG,behavior,tread,111.1,0
10110,UMSTBG,behavior,tread,111.2,0
10111,UMSTBG,behavior,tread,111.3,0
10112,UMSTBG,behavior,tread,111.4,0
10113,UMSTBG,behavior,tread,111.5,0
10114,UMSTBG,behavior,tread,111.6,0
10115,UMSTBG,behavior,tread,111.7,0
10116,UMSTBG,behavior,tread,111.8,0
10117,UMSTBG,behavior,tread,111.9,0
10118,UMSTBG,behavior,tread,112,0
10119,UMSTBG,behavior,tread,112.1,0
10120,UMSTBG,behavior,tread,112.2,0
10121,UMSTBG,behavior,tread,112.3,0
10122,UMSTBG,behavior,tread,112.4,0
10123,UMSTBG,behavior,tread,112.5,0
10124,UMSTBG,behavior,tread,112.6,0
10125,UMSTBG,behavior,tread,112.7,0
10126,UMSTBG,behavior,tread,112.8,0
10127,UMSTBG,behavior,tread,112.9,0
10128,UMSTBG,behavior,tread,113,0
10129,UMSTBG,behavior,tread,113.1,0
10130,UMSTBG,behavior,tread,113.2,0
10131,UMSTBG,behavior,tread,113.3,0
10132,UMSTBG,behavior,tread,113.4,0
10133,UMSTBG,behavior,tread,113.5,0
10134,UMSTBG,behavior,tread,113.6,0
10135,UMSTBG,behavior,tread,113.7,0
10136,UMSTBG,behavior,tread,113.8,0
10137,UMSTBG,behavior,tread,113.9,0
10138,UMSTBG,behavior,tread,114,0
10139,UMSTBG,behavior,tread,114.1,0
10140,UMSTBG,behavior,tread,114.2,0
10141,UMSTBG,behavior,tread,114.3,0
10142,UMSTBG,behavior,tread,114.4,0
10143,UMSTBG,behavior,tread,114.5,0
10144,UMSTBG,behavior,tread,114.6,0
10145,UMSTBG,behavior,tread,114.7,0
10146,UMSTBG,behavior,tread,114.8,0
10147,UMSTBG,behavior,tread,114.9,0
10148,UMSTBG,behavior,tread,115,0
10149,UMSTBG,behavior,tread,115.1,0
10150,UMSTBG,behavior,tread,115.2,0
10151,UMSTBG,behavior,tread,115.3,0
10152,UMSTBG,behavior,tread,115.4,0
10153,UMSTBG,behavior,tread,115.5,0
10154,UMSTBG,behavior,tread,115.6,0
10155,UMSTBG,behavior,tread,115.7,0
10156,UMSTBG,behavior,tread,115.8,0
10157,UMSTBG,behavior,tread,115.9,0
10158,UMSTBG,behavior,tread,116,0
10159,UMSTBG,behavior,tread,116.1,0
10160,UMSTBG,behavior,tread,116.2,0
10161,UMSTBG,behavior,tread,116.3,0
10162,UMSTBG,behavior,tread,116.4,0
10163,UMSTBG,behavior,tread,116.5,0
10164,UMSTBG,behavior,tread,116.6,0
10165,UMSTBG,behavior,tread,116.7,0
10166,UMSTBG,behavior,tread,116.8,0
10167,UMSTBG,behavior,tread,116.9,0
10168,UMSTBG,behavior,tread,117,0
10169,UMSTBG,behavior,tread,117.1,0
10170,UMSTBG,behavior,tread,117.2,0
10171,UMSTBG,behavior,tread,117.3,0
10172,UMSTBG,behavior,tread,117.4,0
10173,UMSTBG,behavior,tread,117.5,0
10174,UMSTBG,behavior,tread,117.6,0
10175,UMSTBG,behavior,tread,117.7,0
10176,UMSTBG,behavior,tread,117.8,0
10177,UMSTBG,behavior,tread,117.9,0
10178,UMSTBG,behavior,tread,118,0
10179,UMSTBG,behavior,tread,118.1,0
10180,UMSTBG,behavior,tread,118.2,0
10181,UMSTBG,behavior,tread,118.3,0
10182,UMSTBG,behavior,tread,118.4,0
10183,UMSTBG,behavior,tread,118.5,0
10184,UMSTBG,behavior,tread,118.6,0
10185,UMSTBG,behavior,tread,118.7,0
10186,UMSTBG,behavior,tread,118.8,0
10187,UMSTBG,behavior,tread,118.9,0
10188,UMSTBG,behavior,tread,119,0
10189,UMSTBG,behavior,tread,119.1,0
10190,UMSTBG,behavior,tread,119.2,0
10191,UMSTBG,behavior,tread,119.3,0
10192,UMSTBG,behavior,tread,119.4,0
10193,UMSTBG,behavior,tread,119.5,0
10194,UMSTBG,behavior,tread,119.6,0
10195,UMSTBG,behavior,tread,119.7,0
10196,UMSTBG,behavior,tread,119.8,0
10197,UMSTBG,behavior,tread,119.9,0
10198,UMSTBG,behavior,tread,120,0
10199,UMSTBG,behavior,tread,120.1,0
10200,UMSTBG,behavior,tread,120.2,0
10201,UMSTBG,behavior,tread,120.3,0
10202,UMSTBG,behavior,tread,120.4,0
10203,UMSTBG,behavior,tread,120.5,0
10204,UMSTBG,behavior,tread,120.6,0
10205,UMSTBG,behavior,tread,120.7,0
10206,UMSTBG,behavior,tread,120.8,0
10207,UMSTBG,behavior,tread,120.9,0
10208,UMSTBG,behavior,tread,121,0
10209,UMSTBG,behavior,tread,121.1,0
10210,UMSTBG,behavior,tread,121.2,0
10211,UMSTBG,behavior,tread,121.3,0
10212,UMSTBG,behavior,tread,121.4,0
10213,UMSTBG,behavior,tread,121.5,0
10214,UMSTBG,behavior,tread,121.6,0
10215,UMSTBG,behavior,tread,121.7,0
10216,UMSTBG,behavior,tread,121.8,0
10217,UMSTBG,behavior,tread,121.9,0
10218,UMSTBG,behavior,tread,122,0
10219,UMSTBG,behavior,tread,122.1,0
10220,UMSTBG,behavior,tread,122.2,0
10221,UMSTBG,behavior,tread,122.3,0
10222,UMSTBG,behavior,tread,122.4,0
10223,UMSTBG,behavior,tread,122.5,0
10224,UMSTBG,behavior,tread,122.6,0
10225,UMSTBG,behavior,tread,122.7,0
10226,UMSTBG,behavior,tread,122.8,0
10227,UMSTBG,behavior,tread,122.9,0
10228,UMSTBG,behavior,tread,123,0
10229,UMSTBG,behavior,tread,123.1,0
10230,UMSTBG,behavior,tread,123.2,0
10231,UMSTBG,behavior,tread,123.3,0
10232,UMSTBG,behavior,tread,123.4,0
10233,UMSTBG,behavior,tread,123.5,0
10234,UMSTBG,behavior,tread,123.6,0
10235,UMSTBG,behavior,tread,123.7,0
10236,UMSTBG,behavior,tread,123.8,0
10237,UMSTBG,behavior,tread,123.9,0
10238,UMSTBG,behavior,tread,124,0
10239,UMSTBG,behavior,tread,124.1,0
10240,UMSTBG,behavior,tread,124.2,0
10241,UMSTBG,behavior,tread,124.3,0
10242,UMSTBG,behavior,tread,124.4,0
10243,UMSTBG,behavior,tread,124.5,0
10244,UMSTBG,behavior,tread,124.6,0
10245,UMSTBG,behavior,tread,124.7,0
10246,UMSTBG,behavior,tread,124.8,0
10247,UMSTBG,behavior,tread,124.9,0
10248,UMSTBG,behavior,tread,125,0
10249,UMSTBG,behavior,tread,125.1,0
10250,UMSTBG,behavior,tread,125.2,0
10251,UMSTBG,behavior,tread,125.3,0
10252,UMSTBG,behavior,tread,125.4,0
10253,UMSTBG,behavior,tread,125.5,0
10254,UMSTBG,behavior,tread,125.6,0
10255,UMSTBG,behavior,tread,125.7,0
10256,UMSTBG,behavior,tread,125.8,0
10257,UMSTBG,behavior,tread,125.9,0
10258,UMSTBG,behavior,tread,126,0
10259,UMSTBG,behavior,tread,126.1,0
10260,UMSTBG,behavior,tread,126.2,0
10261,UMSTBG,behavior,tread,126.3,0
10262,UMSTBG,behavior,tread,126.4,0
10263,UMSTBG,behavior,tread,126.5,0
10264,UMSTBG,behavior,tread,126.6,0
10265,UMSTBG,behavior,tread,126.7,0
10266,UMSTBG,behavior,tread,126.8,0
10267,UMSTBG,behavior,tread,126.9,0
10268,UMSTBG,behavior,tread,127,0
10269,UMSTBG,behavior,tread,127.1,0
10270,UMSTBG,behavior,tread,127.2,0
10271,UMSTBG,behavior,tread,127.3,0
10272,UMSTBG,behavior,tread,127.4,0
10273,UMSTBG,behavior,tread,127.5,0
10274,UMSTBG,behavior,tread,127.6,0
10275,UMSTBG,behavior,tread,127.7,0
10276,UMSTBG,behavior,tread,127.8,0
10277,UMSTBG,behavior,tread,127.9,0
10278,UMSTBG,behavior,tread,128,0
10279,UMSTBG,behavior,tread,128.1,0
10280,UMSTBG,behavior,tread,128.2,0
10281,UMSTBG,behavior,tread,128.3,0
10282,UMSTBG,behavior,tread,128.4,0
10283,UMSTBG,behavior,tread,128.5,0
10284,UMSTBG,behavior,tread,128.6,0
10285,UMSTBG,behavior,tread,128.7,0
10286,UMSTBG,behavior,tread,128.8,0
10287,UMSTBG,behavior,tread,128.9,0
10288,UMSTBG,behavior,tread,129,0
10289,UMSTBG,behavior,tread,129.1,0
10290,UMSTBG,behavior,tread,129.2,0
10291,UMSTBG,behavior,tread,129.3,0
10292,UMSTBG,behavior,tread,129.4,0
10293,UMSTBG,behavior,tread,129.5,0
10294,UMSTBG,behavior,tread,129.6,0
10295,UMSTBG,behavior,tread,129.7,0
10296,UMSTBG,behavior,tread,129.8,0
10297,UMSTBG,behavior,tread,129.9,0
10298,UMSTBG,behavior,tread,130,0
10299,UMSTBG,behavior,tread,130.1,0
10300,UMSTBG,behavior,tread,130.2,0
10301,UMSTBG,behavior,tread,130.3,0
10302,UMSTBG,behavior,tread,130.4,0
10303,UMSTBG,behavior,tread,130.5,0
10304,UMSTBG,behavior,tread,130.6,0
10305,UMSTBG,behavior,tread,130.7,0
10306,UMSTBG,behavior,tread,130.8,0
10307,UMSTBG,behavior,tread,130.9,0
10308,UMSTBG,behavior,tread,131,0
10309,UMSTBG,behavior,tread,131.1,0
10310,UMSTBG,behavior,tread,131.2,0
10311,UMSTBG,behavior,tread,131.3,0
10312,UMSTBG,behavior,tread,131.4,0
10313,UMSTBG,behavior,tread,131.5,0
10314,UMSTBG,behavior,tread,131.6,0
10315,UMSTBG,behavior,tread,131.7,0
10316,UMSTBG,behavior,tread,131.8,0
10317,UMSTBG,behavior,tread,131.9,0
10318,UMSTBG,behavior,tread,132,0
10319,UMSTBG,behavior,tread,132.1,0
10320,UMSTBG,behavior,tread,132.2,0
10321,UMSTBG,behavior,tread,132.3,0
10322,UMSTBG,behavior,tread,132.4,0
10323,UMSTBG,behavior,tread,132.5,0
10324,UMSTBG,behavior,tread,132.6,0
10325,UMSTBG,behavior,tread,132.7,0
10326,UMSTBG,behavior,tread,132.8,0
10327,UMSTBG,behavior,tread,132.9,0
10328,UMSTBG,behavior,tread,133,0
10329,UMSTBG,behavior,tread,133.1,0
10330,UMSTBG,behavior,tread,133.2,0
10331,UMSTBG,behavior,tread,133.3,0
10332,UMSTBG,behavior,tread,133.4,0
10333,UMSTBG,behavior,tread,133.5,0
10334,UMSTBG,behavior,tread,133.6,0
10335,UMSTBG,behavior,tread,133.7,0
10336,UMSTBG,behavior,tread,133.8,0
10337,UMSTBG,behavior,tread,133.9,0
10338,UMSTBG,behavior,tread,134,0
10339,UMSTBG,behavior,tread,134.1,0
10340,UMSTBG,behavior,tread,134.2,0
10341,UMSTBG,behavior,tread,134.3,0
10342,UMSTBG,behavior,tread,134.4,0
10343,UMSTBG,behavior,tread,134.5,0
10344,UMSTBG,behavior,tread,134.6,0
10345,UMSTBG,behavior,tread,134.7,0
10346,UMSTBG,behavior,tread,134.8,0
10347,UMSTBG,behavior,tread,134.9,0
10348,UMSTBG,behavior,tread,135,0
10349,UMSTBG,behavior,tread,135.1,0
10350,UMSTBG,behavior,tread,135.2,0
10351,UMSTBG,behavior,tread,135.3,0
10352,UMSTBG,behavior,tread,135.4,0
10353,UMSTBG,behavior,tread,135.5,0
10354,UMSTBG,behavior,tread,135.6,0
10355,UMSTBG,behavior,tread,135.7,0
10356,UMSTBG,behavior,tread,135.8,0
10357,UMSTBG,behavior,tread,135.9,0
10358,UMSTBG,behavior,tread,136,0
10359,UMSTBG,behavior,tread,136.1,0
10360,UMSTBG,behavior,tread,136.2,0
10361,UMSTBG,behavior,tread,136.3,0
10362,UMSTBG,behavior,tread,136.4,0
10363,UMSTBG,behavior,tread,136.5,0
10364,UMSTBG,behavior,tread,136.6,0
10365,UMSTBG,behavior,tread,136.7,0
10366,UMSTBG,behavior,tread,136.8,0
10367,UMSTBG,behavior,tread,136.9,0
10368,UMSTBG,behavior,tread,137,0
10369,UMSTBG,behavior,tread,137.1,0
10370,UMSTBG,behavior,tread,137.2,0
10371,UMSTBG,behavior,tread,137.3,0
10372,UMSTBG,behavior,tread,137.4,0
10373,UMSTBG,behavior,tread,137.5,0
10374,UMSTBG,behavior,tread,137.6,0
10375,UMSTBG,behavior,tread,137.7,0
10376,UMSTBG,behavior,tread,137.8,0
10377,UMSTBG,behavior,tread,137.9,0
10378,UMSTBG,behavior,tread,138,0
10379,UMSTBG,behavior,tread,138.1,0
10380,UMSTBG,behavior,tread,138.2,0
10381,UMSTBG,behavior,tread,138.3,0
10382,UMSTBG,behavior,tread,138.4,0
10383,UMSTBG,behavior,tread,138.5,0
10384,UMSTBG,behavior,tread,138.6,0
10385,UMSTBG,behavior,tread,138.7,0
10386,UMSTBG,behavior,tread,138.8,0
10387,UMSTBG,behavior,tread,138.9,0
10388,UMSTBG,behavior,tread,139,0
10389,UMSTBG,behavior,tread,139.1,0
10390,UMSTBG,behavior,tread,139.2,0
10391,UMSTBG,behavior,tread,139.3,0
10392,UMSTBG,behavior,tread,139.4,0
10393,UMSTBG,behavior,tread,139.5,0
10394,UMSTBG,behavior,tread,139.6,0
10395,UMSTBG,behavior,tread,139.7,0
10396,UMSTBG,behavior,tread,139.8,0
10397,UMSTBG,behavior,tread,139.9,0
10398,UMSTBG,behavior,tread,140,0
10399,UMSTBG,behavior,tread,140.1,0
10400,UMSTBG,behavior,tread,140.2,0
10401,UMSTBG,behavior,tread,140.3,0
10402,UMSTBG,behavior,tread,140.4,0
10403,UMSTBG,behavior,tread,140.5,0
10404,UMSTBG,behavior,tread,140.6,0
10405,UMSTBG,behavior,tread,140.7,0
10406,UMSTBG,behavior,tread,140.8,0
10407,UMSTBG,behavior,tread,140.9,0
10408,UMSTBG,behavior,tread,141,0
10409,UMSTBG,behavior,tread,141.1,0
10410,UMSTBG,behavior,tread,141.2,0
10411,UMSTBG,behavior,tread,141.3,0
10412,UMSTBG,behavior,tread,141.4,0
10413,UMSTBG,behavior,tread,141.5,0
10414,UMSTBG,behavior,tread,141.6,0
10415,UMSTBG,behavior,tread,141.7,0
10416,UMSTBG,behavior,tread,141.8,0
10417,UMSTBG,behavior,tread,141.9,0
10418,UMSTBG,behavior,tread,142,0
10419,UMSTBG,behavior,tread,142.1,0
10420,UMSTBG,behavior,tread,142.2,0
10421,UMSTBG,behavior,tread,142.3,0
10422,UMSTBG,behavior,tread,142.4,0
10423,UMSTBG,behavior,tread,142.5,0
10424,UMSTBG,behavior,tread,142.6,0
10425,UMSTBG,behavior,tread,142.7,0
10426,UMSTBG,behavior,tread,142.8,0
10427,UMSTBG,behavior,tread,142.9,0
10428,UMSTBG,behavior,tread,143,0
10429,UMSTBG,behavior,tread,143.1,0
10430,UMSTBG,behavior,tread,143.2,0
10431,UMSTBG,behavior,tread,143.3,0
10432,UMSTBG,behavior,tread,143.4,0
10433,UMSTBG,behavior,tread,143.5,0
10434,UMSTBG,behavior,tread,143.6,0
10435,UMSTBG,behavior,tread,143.7,0
10436,UMSTBG,behavior,tread,143.8,0
10437,UMSTBG,behavior,tread,143.9,0
10438,UMSTBG,behavior,tread,144,0
10439,UMSTBG,behavior,tread,144.1,0
10440,UMSTBG,behavior,tread,144.2,0
10441,UMSTBG,behavior,tread,144.3,0
10442,UMSTBG,behavior,tread,144.4,0
10443,UMSTBG,behavior,tread,144.5,0
10444,UMSTBG,behavior,tread,144.6,0
10445,UMSTBG,behavior,tread,144.7,0
10446,UMSTBG,behavior,tread,144.8,0
10447,UMSTBG,behavior,tread,144.9,0
10448,UMSTBG,behavior,tread,145,0
10449,UMSTBG,behavior,tread,145.1,0
10450,UMSTBG,behavior,tread,145.2,0
10451,UMSTBG,behavior,tread,145.3,0
10452,UMSTBG,behavior,tread,145.4,0
10453,UMSTBG,behavior,tread,145.5,0
10454,UMSTBG,behavior,tread,145.6,0
10455,UMSTBG,behavior,tread,145.7,0
10456,UMSTBG,behavior,tread,145.8,0
10457,UMSTBG,behavior,tread,145.9,0
10458,UMSTBG,behavior,tread,146,0
10459,UMSTBG,behavior,tread,146.1,0
10460,UMSTBG,behavior,tread,146.2,0
10461,UMSTBG,behavior,tread,146.3,0
10462,UMSTBG,behavior,tread,146.4,0
10463,UMSTBG,behavior,tread,146.5,0
10464,UMSTBG,behavior,tread,146.6,0
10465,UMSTBG,behavior,tread,146.7,0
10466,UMSTBG,behavior,tread,146.8,0
10467,UMSTBG,behavior,tread,146.9,0
10468,UMSTBG,behavior,tread,147,0
10469,UMSTBG,behavior,tread,147.1,0
10470,UMSTBG,behavior,tread,147.2,0
10471,UMSTBG,behavior,tread,147.3,0
10472,UMSTBG,behavior,tread,147.4,0
10473,UMSTBG,behavior,tread,147.5,0
10474,UMSTBG,behavior,tread,147.6,0
10475,UMSTBG,behavior,tread,147.7,0
10476,UMSTBG,behavior,tread,147.8,0
10477,UMSTBG,behavior,tread,147.9,0
10478,UMSTBG,behavior,tread,148,0
10479,UMSTBG,behavior,tread,148.1,0
10480,UMSTBG,behavior,tread,148.2,0
10481,UMSTBG,behavior,tread,148.3,0
10482,UMSTBG,behavior,tread,148.4,0
10483,UMSTBG,behavior,tread,148.5,0
10484,UMSTBG,behavior,tread,148.6,0
10485,UMSTBG,behavior,tread,148.7,0
10486,UMSTBG,behavior,tread,148.8,0
10487,UMSTBG,behavior,tread,148.9,0
10488,UMSTBG,behavior,tread,149,0
10489,UMSTBG,behavior,tread,149.1,0
10490,UMSTBG,behavior,tread,149.2,0
10491,UMSTBG,behavior,tread,149.3,0
10492,UMSTBG,behavior,tread,149.4,0
10493,UMSTBG,behavior,tread,149.5,0
10494,UMSTBG,behavior,tread,149.6,0
10495,UMSTBG,behavior,tread,149.7,0
10496,UMSTBG,behavior,tread,149.8,0
10497,UMSTBG,behavior,tread,149.9,0
10498,UMSTBG,behavior,tread,150,0
10499,UMSTBG,behavior,tread,150.1,0
10500,UMSTBG,behavior,tread,150.2,0
10501,UMSTBG,behavior,tread,150.3,0
10502,UMSTBG,behavior,tread,150.4,0
10503,UMSTBG,behavior,tread,150.5,0
10504,UMSTBG,behavior,tread,150.6,0
10505,UMSTBG,behavior,tread,150.7,0
10506,UMSTBG,behavior,tread,150.8,0
10507,UMSTBG,behavior,tread,150.9,0
10508,UMSTBG,behavior,tread,151,0
10509,UMSTBG,behavior,tread,151.1,0
10510,UMSTBG,behavior,tread,151.2,0
10511,UMSTBG,behavior,tread,151.3,0
10512,UMSTBG,behavior,tread,151.4,0
10513,UMSTBG,behavior,tread,151.5,0
10514,UMSTBG,behavior,tread,151.6,0
10515,UMSTBG,behavior,tread,151.7,0
10516,UMSTBG,behavior,tread,151.8,0
10517,UMSTBG,behavior,tread,151.9,0
10518,UMSTBG,behavior,tread,152,0
10519,UMSTBG,behavior,tread,152.1,0
10520,UMSTBG,behavior,tread,152.2,0
10521,UMSTBG,behavior,tread,152.3,0
10522,UMSTBG,behavior,tread,152.4,0
10523,UMSTBG,behavior,tread,152.5,0
10524,UMSTBG,behavior,tread,152.6,0
10525,UMSTBG,behavior,tread,152.7,0
10526,UMSTBG,behavior,tread,152.8,0
10527,UMSTBG,behavior,tread,152.9,0
10528,UMSTBG,behavior,tread,153,0
10529,UMSTBG,behavior,tread,153.1,0
10530,UMSTBG,behavior,tread,153.2,0
10531,UMSTBG,behavior,tread,153.3,0
10532,UMSTBG,behavior,tread,153.4,0
10533,UMSTBG,behavior,tread,153.5,0
10534,UMSTBG,behavior,tread,153.6,0
10535,UMSTBG,behavior,tread,153.7,0
10536,UMSTBG,behavior,tread,153.8,0
10537,UMSTBG,behavior,tread,153.9,0
10538,UMSTBG,behavior,tread,154,0
10539,UMSTBG,behavior,tread,154.1,0
10540,UMSTBG,behavior,tread,154.2,0
10541,UMSTBG,behavior,tread,154.3,0
10542,UMSTBG,behavior,tread,154.4,0
10543,UMSTBG,behavior,tread,154.5,0
10544,UMSTBG,behavior,tread,154.6,0
10545,UMSTBG,behavior,tread,154.7,0
10546,UMSTBG,behavior,tread,154.8,0
10547,UMSTBG,behavior,tread,154.9,0
10548,UMSTBG,behavior,tread,155,0
10549,UMSTBG,behavior,tread,155.1,0
10550,UMSTBG,behavior,tread,155.2,0
10551,UMSTBG,behavior,tread,155.3,0
10552,UMSTBG,behavior,tread,155.4,0
10553,UMSTBG,behavior,tread,155.5,0
10554,UMSTBG,behavior,tread,155.6,0
10555,UMSTBG,behavior,tread,155.7,0
10556,UMSTBG,behavior,tread,155.8,0
10557,UMSTBG,behavior,tread,155.9,0
10558,UMSTBG,behavior,tread,156,0
10559,UMSTBG,behavior,tread,156.1,0
10560,UMSTBG,behavior,tread,156.2,0
10561,UMSTBG,behavior,tread,156.3,0
10562,UMSTBG,behavior,tread,156.4,0
10563,UMSTBG,behavior,tread,156.5,0
10564,UMSTBG,behavior,tread,156.6,0
10565,UMSTBG,behavior,tread,156.7,0
10566,UMSTBG,behavior,tread,156.8,0
10567,UMSTBG,behavior,tread,156.9,0
10568,UMSTBG,behavior,tread,157,0
10569,UMSTBG,behavior,tread,157.1,0
10570,UMSTBG,behavior,tread,157.2,0
10571,UMSTBG,behavior,tread,157.3,0
10572,UMSTBG,behavior,tread,157.4,0
10573,UMSTBG,behavior,tread,157.5,0
10574,UMSTBG,behavior,tread,157.6,0
10575,UMSTBG,behavior,tread,157.7,0
10576,UMSTBG,behavior,tread,157.8,0
10577,UMSTBG,behavior,tread,157.9,0
10578,UMSTBG,behavior,tread,158,0
10579,UMSTBG,behavior,tread,158.1,0
10580,UMSTBG,behavior,tread,158.2,0
10581,UMSTBG,behavior,tread,158.3,0
10582,UMSTBG,behavior,tread,158.4,0
10583,UMSTBG,behavior,tread,158.5,0
10584,UMSTBG,behavior,tread,158.6,0
10585,UMSTBG,behavior,tread,158.7,0
10586,UMSTBG,behavior,tread,158.8,0
10587,UMSTBG,behavior,tread,158.9,0
10588,UMSTBG,behavior,tread,159,0
10589,UMSTBG,behavior,tread,159.1,0
10590,UMSTBG,behavior,tread,159.2,0
10591,UMSTBG,behavior,tread,159.3,0
10592,UMSTBG,behavior,tread,159.4,0
10593,UMSTBG,behavior,tread,159.5,0
10594,UMSTBG,behavior,tread,159.6,1
10595,UMSTBG,behavior,tread,159.7,1
10596,UMSTBG,behavior,tread,159.8,1
10597,UMSTBG,behavior,tread,159.9,1
10598,UMSTBG,behavior,tread,160,1
10599,UMSTBG,behavior,tread,160.1,1
10600,UMSTBG,behavior,tread,160.2,1
10601,UMSTBG,behavior,tread,160.3,1
10602,UMSTBG,behavior,tread,160.4,1
10603,UMSTBG,behavior,tread,160.5,1
10604,UMSTBG,behavior,tread,160.6,1
10605,UMSTBG,behavior,tread,160.7,1
10606,UMSTBG,behavior,tread,160.8,1
10607,UMSTBG,behavior,tread,160.9,1
10608,UMSTBG,behavior,tread,161,1
10609,UMSTBG,behavior,tread,161.1,1
10610,UMSTBG,behavior,tread,161.2,1
10611,UMSTBG,behavior,tread,161.3,1
10612,UMSTBG,behavior,tread,161.4,1
10613,UMSTBG,behavior,tread,161.5,1
10614,UMSTBG,behavior,tread,161.6,1
10615,UMSTBG,behavior,tread,161.7,1
10616,UMSTBG,behavior,tread,161.8,1
10617,UMSTBG,behavior,tread,161.9,1
10618,UMSTBG,behavior,tread,162,1
10619,UMSTBG,behavior,tread,162.1,1
10620,UMSTBG,behavior,tread,162.2,1
10621,UMSTBG,behavior,tread,162.3,1
10622,UMSTBG,behavior,tread,162.4,1
10623,UMSTBG,behavior,tread,162.5,1
10624,UMSTBG,behavior,tread,162.6,1
10625,UMSTBG,behavior,tread,162.7,1
10626,UMSTBG,behavior,tread,162.8,1
10627,UMSTBG,behavior,tread,162.9,1
10628,UMSTBG,behavior,tread,163,1
10629,UMSTBG,behavior,tread,163.1,1
10630,UMSTBG,behavior,tread,163.2,1
10631,UMSTBG,behavior,tread,163.3,1
10632,UMSTBG,behavior,tread,163.4,1
10633,UMSTBG,behavior,tread,163.5,1
10634,UMSTBG,behavior,tread,163.6,1
10635,UMSTBG,behavior,tread,163.7,1
10636,UMSTBG,behavior,tread,163.8,1
10637,UMSTBG,behavior,tread,163.9,1
10638,UMSTBG,behavior,tread,164,1
10639,UMSTBG,behavior,tread,164.1,1
10640,UMSTBG,behavior,tread,164.2,1
10641,UMSTBG,behavior,tread,164.3,1
10642,UMSTBG,behavior,tread,164.4,1
10643,UMSTBG,behavior,tread,164.5,1
10644,UMSTBG,behavior,tread,164.6,1
10645,UMSTBG,behavior,tread,164.7,1
10646,UMSTBG,behavior,tread,164.8,1
10647,UMSTBG,behavior,tread,164.9,1
10648,UMSTBG,behavior,tread,165,1
10649,UMSTBG,behavior,tread,165.1,1
10650,UMSTBG,behavior,tread,165.2,1
10651,UMSTBG,behavior,tread,165.3,1
10652,UMSTBG,behavior,tread,165.4,1
10653,UMSTBG,behavior,tread,165.5,1
10654,UMSTBG,behavior,tread,165.6,1
10655,UMSTBG,behavior,tread,165.7,1
10656,UMSTBG,behavior,tread,165.8,1
10657,UMSTBG,behavior,tread,165.9,1
10658,UMSTBG,behavior,tread,166,1
10659,UMSTBG,behavior,tread,166.1,1
10660,UMSTBG,behavior,tread,166.2,1
10661,UMSTBG,behavior,tread,166.3,1
10662,UMSTBG,behavior,tread,166.4,1
10663,UMSTBG,behavior,tread,166.5,1
10664,UMSTBG,behavior,tread,166.6,1
10665,UMSTBG,behavior,tread,166.7,1
10666,UMSTBG,behavior,tread,166.8,1
10667,UMSTBG,behavior,tread,166.9,1
10668,UMSTBG,behavior,tread,167,1
10669,UMSTBG,behavior,tread,167.1,1
10670,UMSTBG,behavior,tread,167.2,1
10671,UMSTBG,behavior,tread,167.3,1
10672,UMSTBG,behavior,tread,167.4,1
10673,UMSTBG,behavior,tread,167.5,1
